channel;DateKey;DiscountAmount;DiscountQuantity;Product_ID;PromotionKey;ReturnAmount;ReturnQuantity;SalesAmount;SalesKey;SalesQuantity;StoreKey;TotalCost;UnitCost;UnitPrice
1;01/01/2011 0:00;12,9;2;1510;2;0;0;503,1;1509;4;105;263,08;65,77;129
1;01/01/2011 0:00;6,45;1;1510;2;129;1;509,55;1510;4;150;263,08;65,77;129
1;01/01/2011 0:00;10,4;1;1514;2;0;0;1861,6;1511;9;89;860,85;95,65;208
1;01/01/2011 0:00;20,8;2;1514;2;208;1;1851,2;1512;9;291;765,2;95,65;208
1;01/01/2011 0:00;124,8;4;1514;5;0;0;2579,2;1513;13;278;1243,45;95,65;208
1;01/01/2011 0:00;124,8;3;1514;10;0;0;1539,2;1514;8;242;765,2;95,65;208
1;01/01/2011 0:00;0;0;1515;2;0;0;2070;1515;9;9;951,93;105,77;230
1;01/01/2011 0:00;34,5;3;1515;2;230;1;2035,5;1516;9;67;846,16;105,77;230
1;01/01/2011 0:00;11,5;1;1515;2;0;0;4128,5;1517;18;114;1903,86;105,77;230
1;01/01/2011 0:00;103,5;3;1515;5;0;0;2886,5;1518;13;292;1375,01;105,77;230
1;01/01/2011 0:00;46;1;1515;10;0;0;1794;1519;8;231;846,16;105,77;230
1;01/01/2011 0:00;30;2;1518;2;0;0;2670;1520;9;160;1241,64;137,96;300
1;01/01/2011 0:00;90;2;1518;5;0;0;3810;1521;13;277;1793,48;137,96;300
1;01/01/2011 0:00;248;4;1519;10;310;1;2232;1522;8;205;997,92;142,56;310
1;01/01/2011 0:00;62;1;1519;10;310;1;2418;1523;8;225;997,92;142,56;310
1;01/01/2011 0:00;0;0;1520;10;0;0;2240;1524;8;238;1030,08;128,76;280
1;01/01/2011 0:00;38;2;1522;2;0;0;3382;1525;9;58;1133,1;125,9;380
1;01/01/2011 0:00;76;4;1522;2;0;0;3344;1526;9;285;1133,1;125,9;380
1;01/01/2011 0:00;228;3;1522;10;0;0;2812;1527;8;305;1007,2;125,9;380
1;01/01/2011 0:00;33;2;1524;2;0;0;2937;1528;9;120;1365,84;151,76;330
1;01/01/2011 0:00;66;4;1524;2;0;0;2904;1529;9;182;1365,84;151,76;330
1;01/01/2011 0:00;264;4;1524;10;0;0;2376;1530;8;225;1214,08;151,76;330
1;01/01/2011 0:00;80,4;4;1525;2;0;0;3537,6;1531;9;118;1198,71;133,19;402
1;01/01/2011 0:00;60,3;3;1525;2;0;0;3557,7;1532;9;185;1198,71;133,19;402
1;01/01/2011 0:00;0;0;1527;2;268;1;2412;1533;9;10;985,92;123,24;268
1;01/01/2011 0:00;0;0;1527;2;268;1;2412;1534;9;42;985,92;123,24;268
1;01/01/2011 0:00;53,6;1;1527;10;0;0;2090,4;1535;8;233;985,92;123,24;268
1;01/01/2011 0:00;0;0;1527;10;0;0;2144;1536;8;242;985,92;123,24;268
1;01/01/2011 0:00;15,1;1;1528;2;0;0;2702,9;1537;9;138;900,54;100,06;302
1;01/01/2011 0:00;60,4;4;1528;2;0;0;2657,6;1538;9;196;900,54;100,06;302
1;01/01/2011 0:00;60,4;4;1528;2;0;0;2657,6;1539;9;282;900,54;100,06;302
1;01/01/2011 0:00;60,4;1;1528;10;302;1;2355,6;1540;8;246;700,42;100,06;302
1;01/01/2011 0:00;51;1;1529;10;255;1;1989;1541;8;208;820,89;117,27;255
1;01/01/2011 0:00;53,2;4;1530;2;0;0;2340,8;1542;9;69;1100,88;122,32;266
1;01/01/2011 0:00;26,6;2;1530;2;266;1;2367,4;1543;9;81;978,56;122,32;266
1;01/01/2011 0:00;159,6;4;1530;5;0;0;3298,4;1544;13;268;1590,16;122,32;266
1;01/01/2011 0:00;159,6;3;1530;10;0;0;1968,4;1545;8;238;978,56;122,32;266
1;01/01/2011 0:00;38,9;2;1531;2;0;0;3462,1;1546;9;88;1159,92;128,88;389
1;01/01/2011 0:00;0;0;1531;2;0;0;3501;1547;9;141;1159,92;128,88;389
1;01/01/2011 0:00;58,35;3;1531;2;0;0;3442,65;1548;9;283;1159,92;128,88;389
1;01/01/2011 0:00;14;1;1532;2;0;0;2506;1549;9;113;1158,84;128,76;280
1;01/01/2011 0:00;56;4;1532;2;0;0;2464;1550;9;124;1158,84;128,76;280
1;01/01/2011 0:00;0;0;1532;2;0;0;2520;1551;9;129;1158,84;128,76;280
1;01/01/2011 0:00;19,9;1;1534;2;0;0;3562,1;1552;9;39;1186,83;131,87;398
1;01/01/2011 0:00;73,6;4;1537;2;0;0;3238,4;1553;9;86;1097,37;121,93;368
1;01/01/2011 0:00;16,5;1;1542;2;0;0;2953,5;1554;9;42;1365,84;151,76;330
1;01/01/2011 0:00;148,5;3;1542;5;0;0;4141,5;1555;13;277;1972,88;151,76;330
1;01/01/2011 0:00;13,4;1;1545;2;0;0;2398,6;1556;9;47;1109,16;123,24;268
1;01/01/2011 0:00;0;0;1545;2;0;0;2412;1557;9;111;1109,16;123,24;268
1;01/01/2011 0:00;25,5;2;1547;2;0;0;2269,5;1558;9;135;1055,43;117,27;255
1;01/01/2011 0:00;38,25;3;1547;2;0;0;2256,75;1559;9;191;1055,43;117,27;255
1;01/01/2011 0:00;102;2;1547;10;0;0;1938;1560;8;235;938,16;117,27;255
1;01/01/2011 0:00;38,9;2;1549;2;0;0;3462,1;1561;9;176;1159,92;128,88;389
1;01/01/2011 0:00;42;3;1550;2;0;0;2478;1562;9;55;1158,84;128,76;280
1;01/01/2011 0:00;42;1;1550;5;0;0;3598;1563;13;255;1673,88;128,76;280
1;01/01/2011 0:00;79,6;4;1552;2;0;0;3502,4;1564;9;128;1186,83;131,87;398
1;01/01/2011 0:00;40,2;3;1553;2;0;0;2371,8;1565;9;131;1109,16;123,24;268
1;01/01/2011 0:00;14,9;1;1554;2;0;0;2667,1;1566;9;76;1233,36;137,04;298
1;01/01/2011 0:00;29,8;2;1554;2;0;0;2652,2;1567;9;105;1233,36;137,04;298
1;01/01/2011 0:00;0;0;1554;10;0;0;2384;1568;8;232;1096,32;137,04;298
1;01/01/2011 0:00;76;4;1558;2;0;0;3344;1569;9;39;1133,1;125,9;380
1;01/01/2011 0:00;76;4;1558;2;0;0;3344;1570;9;174;1133,1;125,9;380
1;01/01/2011 0:00;304;4;1558;10;0;0;2736;1571;8;239;1007,2;125,9;380
1;01/01/2011 0:00;29,9;2;1559;2;0;0;2661,1;1572;9;9;1237,5;137,5;299
1;01/01/2011 0:00;134,55;3;1559;5;0;0;3752,45;1573;13;295;1787,5;137,5;299
1;01/01/2011 0:00;60,3;3;1561;2;0;0;3557,7;1574;9;86;1198,71;133,19;402
1;01/01/2011 0:00;60,3;3;1561;2;0;0;3557,7;1575;9;180;1198,71;133,19;402
1;01/01/2011 0:00;321,6;4;1561;10;0;0;2894,4;1576;8;219;1065,52;133,19;402
1;01/01/2011 0:00;47,6;4;1562;2;0;0;2094,4;1577;9;61;985,05;109,45;238
1;01/01/2011 0:00;0;0;1562;2;0;0;2142;1578;9;129;985,05;109,45;238
1;01/01/2011 0:00;190,4;4;1562;10;0;0;1713,6;1579;8;247;875,6;109,45;238
1;01/01/2011 0:00;38,9;2;1567;2;0;0;3462,1;1580;9;120;1159,92;128,88;389
1;01/01/2011 0:00;38,9;2;1567;2;0;0;3462,1;1581;9;285;1159,92;128,88;389
1;01/01/2011 0:00;224;4;1568;10;0;0;2016;1582;8;242;1030,08;128,76;280
1;01/01/2011 0:00;5,196;2;1576;10;0;0;46,764;1583;4;248;26,48;6,62;12,99
1;01/01/2011 0:00;2,0835;3;1583;2;0;0;122,9265;1584;9;44;57,51;6,39;13,89
1;01/01/2011 0:00;5,556;2;1583;10;0;0;105,564;1585;8;214;51,12;6,39;13,89
1;01/01/2011 0:00;0;0;1583;10;0;0;111,12;1586;8;221;51,12;6,39;13,89
1;01/01/2011 0:00;1,4985;3;1584;2;0;0;38,4615;1587;4;115;20,36;5,09;9,99
1;01/01/2011 0:00;0;0;1584;5;0;0;59,94;1588;6;275;30,54;5,09;9,99
1;01/01/2011 0:00;2,289;2;1585;2;0;0;203,721;1589;9;58;68,22;7,58;22,89
1;01/01/2011 0:00;10,3005;3;1585;5;0;0;287,2695;1590;13;254;98,54;7,58;22,89
1;01/01/2011 0:00;1,266;2;1586;2;0;0;112,674;1591;9;140;52,38;5,82;12,66
1;01/01/2011 0:00;0;0;1586;10;0;0;101,28;1592;8;215;46,56;5,82;12,66
1;01/01/2011 0:00;1,799;2;1587;2;0;0;160,111;1593;9;55;74,43;8,27;17,99
1;01/01/2011 0:00;1,799;2;1587;2;17,99;1;160,111;1594;9;196;66,16;8,27;17,99
1;01/01/2011 0:00;5,397;2;1587;5;0;0;228,473;1595;13;254;107,51;8,27;17,99
1;01/01/2011 0:00;10,794;4;1587;5;0;0;223,076;1596;13;255;107,51;8,27;17,99
1;01/01/2011 0:00;0,6945;1;1588;2;0;0;124,3155;1597;9;96;57,51;6,39;13,89
1;01/01/2011 0:00;0,6945;1;1588;2;0;0;124,3155;1598;9;170;57,51;6,39;13,89
1;01/01/2011 0:00;1,389;2;1588;2;0;0;123,621;1599;9;283;57,51;6,39;13,89
1;01/01/2011 0:00;6,2505;3;1588;5;0;0;174,3195;1600;13;270;83,07;6,39;13,89
1;01/01/2011 0:00;8,334;4;1588;5;13,89;1;172,236;1601;13;276;76,68;6,39;13,89
1;01/01/2011 0:00;1,998;4;1589;2;0;0;37,962;1602;4;140;20,36;5,09;9,99
1;01/01/2011 0:00;5,994;3;1589;10;0;0;33,966;1603;4;238;20,36;5,09;9,99
1;01/01/2011 0:00;3,4335;3;1590;2;0;0;202,5765;1604;9;64;68,22;7,58;22,89
1;01/01/2011 0:00;4,578;4;1590;2;22,89;1;407,442;1605;18;68;128,86;7,58;22,89
1;01/01/2011 0:00;18,312;4;1590;10;0;0;164,808;1606;8;250;60,64;7,58;22,89
1;01/01/2011 0:00;0,633;1;1591;2;0;0;113,307;1607;9;38;52,38;5,82;12,66
1;01/01/2011 0:00;7,596;3;1591;10;0;0;93,684;1608;8;263;46,56;5,82;12,66
1;01/01/2011 0:00;8,0955;3;1592;5;0;0;225,7745;1609;13;269;107,51;8,27;17,99
1;01/01/2011 0:00;0;0;1593;2;0;0;125,01;1610;9;63;57,51;6,39;13,89
1;01/01/2011 0:00;2,778;4;1593;2;0;0;122,232;1611;9;120;57,51;6,39;13,89
1;01/01/2011 0:00;2,778;4;1593;2;0;0;122,232;1612;9;127;57,51;6,39;13,89
1;01/01/2011 0:00;1,4985;3;1594;2;0;0;38,4615;1613;4;175;20,36;5,09;9,99
1;01/01/2011 0:00;0;0;1595;2;0;0;206,01;1614;9;176;68,22;7,58;22,89
1;01/01/2011 0:00;1,266;2;1596;2;0;0;112,674;1615;9;37;52,38;5,82;12,66
1;01/01/2011 0:00;0,633;1;1596;2;0;0;113,307;1616;9;81;52,38;5,82;12,66
1;01/01/2011 0:00;2,532;4;1596;2;0;0;111,408;1617;9;105;52,38;5,82;12,66
1;01/01/2011 0:00;2,532;1;1596;10;12,66;1;98,748;1618;8;207;40,74;5,82;12,66
1;01/01/2011 0:00;5,064;2;1596;10;0;0;96,216;1619;8;241;46,56;5,82;12,66
1;01/01/2011 0:00;31,998;4;1601;2;0;0;1407,912;1620;9;49;662,13;73,57;159,99
1;01/01/2011 0:00;23,9985;3;1601;2;0;0;1415,9115;1621;9;115;662,13;73,57;159,99
1;01/01/2011 0:00;107,994;3;1602;10;179,99;1;1331,926;1622;8;207;579,39;82,77;179,99
1;01/01/2011 0:00;35,998;1;1602;10;0;0;1403,922;1623;8;210;662,16;82,77;179,99
1;01/01/2011 0:00;143,992;4;1602;10;179,99;1;1295,928;1624;8;225;579,39;82,77;179,99
1;01/01/2011 0:00;21,998;4;1603;2;0;0;417,962;1625;4;27;224,32;56,08;109,99
1;01/01/2011 0:00;0;0;1604;10;0;0;2079,92;1626;8;263;689,12;86,14;259,99
1;01/01/2011 0:00;57,998;4;1605;2;0;0;2551,912;1627;9;26;864,72;96,08;289,99
1;01/01/2011 0:00;28,999;2;1605;2;0;0;2580,911;1628;9;94;864,72;96,08;289,99
1;01/01/2011 0:00;0;0;1606;2;0;0;1439,91;1629;9;115;662,13;73,57;159,99
1;01/01/2011 0:00;8,9995;1;1607;2;0;0;1610,9105;1630;9;34;744,93;82,77;179,99
1;01/01/2011 0:00;17,999;2;1607;2;0;0;1601,911;1631;9;131;744,93;82,77;179,99
1;01/01/2011 0:00;71,996;2;1607;10;179,99;1;1367,924;1632;8;212;579,39;82,77;179,99
1;01/01/2011 0:00;16,4985;3;1608;2;0;0;423,4615;1633;4;94;224,32;56,08;109,99
1;01/01/2011 0:00;0;0;1608;5;0;0;659,94;1634;6;276;336,48;56,08;109,99
1;01/01/2011 0:00;43,996;2;1608;10;0;0;395,964;1635;4;206;224,32;56,08;109,99
1;01/01/2011 0:00;51,998;4;1609;2;0;0;2287,912;1636;9;54;775,26;86,14;259,99
1;01/01/2011 0:00;0;0;1610;2;0;0;2609,91;1637;9;43;864,72;96,08;289,99
1;01/01/2011 0:00;14,4995;1;1610;2;0;0;2595,4105;1638;9;129;864,72;96,08;289,99
1;01/01/2011 0:00;43,4985;3;1610;2;0;0;2566,4115;1639;9;147;864,72;96,08;289,99
1;01/01/2011 0:00;57,998;4;1610;2;0;0;2551,912;1640;9;287;864,72;96,08;289,99
1;01/01/2011 0:00;231,992;4;1610;10;0;0;2087,928;1641;8;230;768,64;96,08;289,99
1;01/01/2011 0:00;31,998;4;1611;2;0;0;1407,912;1642;9;117;662,13;73,57;159,99
1;01/01/2011 0:00;7,9995;1;1611;2;0;0;1431,9105;1643;9;124;662,13;73,57;159,99
1;01/01/2011 0:00;26,9985;3;1612;2;0;0;1592,9115;1644;9;50;744,93;82,77;179,99
1;01/01/2011 0:00;26,9985;3;1612;2;0;0;1592,9115;1645;9;58;744,93;82,77;179,99
1;01/01/2011 0:00;17,999;2;1612;2;0;0;1601,911;1646;9;160;744,93;82,77;179,99
1;01/01/2011 0:00;0;0;1613;2;0;0;439,96;1647;4;64;224,32;56,08;109,99
1;01/01/2011 0:00;16,4985;3;1613;2;0;0;423,4615;1648;4;125;224,32;56,08;109,99
1;01/01/2011 0:00;0;0;1613;5;0;0;659,94;1649;6;270;336,48;56,08;109,99
1;01/01/2011 0:00;51,998;4;1614;2;0;0;2287,912;1650;9;129;775,26;86,14;259,99
1;01/01/2011 0:00;12,9995;1;1614;2;0;0;2326,9105;1651;9;131;775,26;86,14;259,99
1;01/01/2011 0:00;51,998;4;1614;2;0;0;2287,912;1652;9;178;775,26;86,14;259,99
1;01/01/2011 0:00;51,998;1;1614;10;259,99;1;2027,922;1653;8;204;602,98;86,14;259,99
1;01/01/2011 0:00;14,4995;1;1615;2;0;0;2595,4105;1654;9;194;864,72;96,08;289,99
1;01/01/2011 0:00;5,196;2;1621;10;12,99;1;46,764;1655;4;213;26,48;6,62;12,99
1;01/01/2011 0:00;1,4985;3;1629;2;0;0;38,4615;1656;4;54;20,36;5,09;9,99
1;01/01/2011 0:00;1,4985;3;1629;2;0;0;38,4615;1657;4;99;20,36;5,09;9,99
1;01/01/2011 0:00;1,266;2;1631;2;0;0;112,674;1658;9;83;52,38;5,82;12,66
1;01/01/2011 0:00;1,266;2;1631;2;0;0;112,674;1659;9;141;52,38;5,82;12,66
1;01/01/2011 0:00;0,633;1;1631;2;0;0;113,307;1660;9;165;52,38;5,82;12,66
1;01/01/2011 0:00;2,6985;3;1632;2;0;0;159,2115;1661;9;116;74,43;8,27;17,99
1;01/01/2011 0:00;1,799;2;1632;2;0;0;160,111;1662;9;186;74,43;8,27;17,99
1;01/01/2011 0:00;10,794;4;1632;5;0;0;223,076;1663;13;294;107,51;8,27;17,99
1;01/01/2011 0:00;10,794;4;1632;5;0;0;223,076;1664;13;300;107,51;8,27;17,99
1;01/01/2011 0:00;1,389;2;1633;2;0;0;123,621;1665;9;157;57,51;6,39;13,89
1;01/01/2011 0:00;1,4985;3;1634;2;9,99;1;38,4615;1666;4;41;20,36;5,09;9,99
1;01/01/2011 0:00;0;0;1634;2;0;0;39,96;1667;4;130;20,36;5,09;9,99
1;01/01/2011 0:00;1,998;4;1634;2;0;0;37,962;1668;4;194;20,36;5,09;9,99
1;01/01/2011 0:00;1,4985;3;1634;2;0;0;38,4615;1669;4;288;20,36;5,09;9,99
1;01/01/2011 0:00;4,578;1;1635;10;0;0;178,542;1670;8;201;60,64;7,58;22,89
1;01/01/2011 0:00;0;0;1635;10;0;0;183,12;1671;8;209;60,64;7,58;22,89
1;01/01/2011 0:00;9,156;2;1635;10;0;0;173,964;1672;8;232;60,64;7,58;22,89
1;01/01/2011 0:00;0,633;1;1636;2;0;0;113,307;1673;9;36;52,38;5,82;12,66
1;01/01/2011 0:00;0,633;1;1636;2;0;0;113,307;1674;9;78;52,38;5,82;12,66
1;01/01/2011 0:00;0;0;1636;10;0;0;101,28;1675;8;209;46,56;5,82;12,66
1;01/01/2011 0:00;7,596;3;1636;10;12,66;1;93,684;1676;8;244;40,74;5,82;12,66
1;01/01/2011 0:00;1,799;2;1637;2;0;0;160,111;1677;9;34;74,43;8,27;17,99
1;01/01/2011 0:00;3,598;4;1637;2;0;0;158,312;1678;9;121;74,43;8,27;17,99
1;01/01/2011 0:00;1,799;2;1637;2;0;0;160,111;1679;9;131;74,43;8,27;17,99
1;01/01/2011 0:00;2,0835;3;1638;2;0;0;122,9265;1680;9;51;57,51;6,39;13,89
1;01/01/2011 0:00;0,6945;1;1638;2;0;0;124,3155;1681;9;93;57,51;6,39;13,89
1;01/01/2011 0:00;0,999;2;1639;2;9,99;1;38,961;1682;4;125;20,36;5,09;9,99
1;01/01/2011 0:00;4,578;4;1640;2;0;0;407,442;1683;18;50;136,44;7,58;22,89
1;01/01/2011 0:00;2,289;2;1640;2;0;0;203,721;1684;9;115;68,22;7,58;22,89
1;01/01/2011 0:00;0;0;1641;2;12,66;1;113,94;1685;9;163;46,56;5,82;12,66
1;01/01/2011 0:00;0,633;1;1641;2;0;0;113,307;1686;9;176;52,38;5,82;12,66
1;01/01/2011 0:00;1,266;2;1641;2;12,66;1;112,674;1687;9;195;46,56;5,82;12,66
1;01/01/2011 0:00;7,596;3;1641;10;0;0;93,684;1688;8;208;46,56;5,82;12,66
1;01/01/2011 0:00;15,999;2;1646;2;0;0;1423,911;1689;9;174;662,13;73,57;159,99
1;01/01/2011 0:00;17,999;2;1647;2;0;0;1601,911;1690;9;141;744,93;82,77;179,99
1;01/01/2011 0:00;8,9995;1;1647;2;0;0;1610,9105;1691;9;198;744,93;82,77;179,99
1;01/01/2011 0:00;16,4985;3;1648;2;0;0;423,4615;1692;4;172;224,32;56,08;109,99
1;01/01/2011 0:00;10,999;2;1648;2;0;0;428,961;1693;4;174;224,32;56,08;109,99
1;01/01/2011 0:00;16,4985;3;1648;2;0;0;423,4615;1694;4;192;224,32;56,08;109,99
1;01/01/2011 0:00;38,9985;3;1649;2;0;0;2300,9115;1695;9;16;775,26;86,14;259,99
1;01/01/2011 0:00;0;0;1649;2;259,99;1;2339,91;1696;9;42;689,12;86,14;259,99
1;01/01/2011 0:00;12,9995;1;1649;2;0;0;2326,9105;1697;9;76;775,26;86,14;259,99
1;01/01/2011 0:00;51,998;4;1649;2;0;0;2287,912;1698;9;94;775,26;86,14;259,99
1;01/01/2011 0:00;0;0;1649;2;0;0;2339,91;1699;9;116;775,26;86,14;259,99
1;01/01/2011 0:00;51,998;1;1649;10;0;0;2027,922;1700;8;245;689,12;86,14;259,99
1;01/01/2011 0:00;28,999;2;1650;2;0;0;2580,911;1701;9;101;864,72;96,08;289,99
1;01/01/2011 0:00;57,998;1;1650;10;0;0;2261,922;1702;8;206;768,64;96,08;289,99
1;01/01/2011 0:00;173,994;3;1650;10;0;0;2145,926;1703;8;224;768,64;96,08;289,99
1;01/01/2011 0:00;63,996;2;1651;10;0;0;1215,924;1704;8;243;588,56;73,57;159,99
1;01/01/2011 0:00;143,992;4;1652;10;179,99;1;1295,928;1705;8;213;579,39;82,77;179,99
1;01/01/2011 0:00;143,992;4;1652;10;0;0;2195,878;1706;13;297;1076,01;82,77;179,99
1;01/01/2011 0:00;0;0;1653;2;109,99;1;439,96;1707;4;13;224,32;56,08;109,99
1;01/01/2011 0:00;51,998;4;1654;2;0;0;4627,822;1708;18;155;1550,52;86,14;259,99
1;01/01/2011 0:00;116,9955;3;1654;5;259,99;1;3262,8745;1709;13;257;1033,68;86,14;259,99
1;01/01/2011 0:00;155,994;3;1654;10;0;0;1923,926;1710;8;213;689,12;86,14;259,99
1;01/01/2011 0:00;57,998;4;1655;2;0;0;2551,912;1711;9;116;864,72;96,08;289,99
1;01/01/2011 0:00;0;0;1656;2;0;0;1439,91;1712;9;42;662,13;73,57;159,99
1;01/01/2011 0:00;17,999;2;1657;2;0;0;1601,911;1713;9;64;744,93;82,77;179,99
1;01/01/2011 0:00;80,9955;3;1657;5;0;0;2258,8745;1714;13;252;1076,01;82,77;179,99
1;01/01/2011 0:00;0;0;1658;2;0;0;439,96;1715;4;44;224,32;56,08;109,99
1;01/01/2011 0:00;10,999;2;1658;2;0;0;428,961;1716;4;176;224,32;56,08;109,99
1;01/01/2011 0:00;0;0;1658;10;0;0;439,96;1717;4;239;224,32;56,08;109,99
1;01/01/2011 0:00;65,994;3;1658;10;0;0;373,966;1718;4;248;224,32;56,08;109,99
1;01/01/2011 0:00;38,9985;3;1659;2;0;0;2300,9115;1719;9;47;775,26;86,14;259,99
1;01/01/2011 0:00;25,999;2;1659;2;0;0;2313,911;1720;9;78;775,26;86,14;259,99
1;01/01/2011 0:00;0;0;1659;2;0;0;2339,91;1721;9;130;775,26;86,14;259,99
1;01/01/2011 0:00;38,9985;3;1659;2;0;0;2300,9115;1722;9;182;775,26;86,14;259,99
1;01/01/2011 0:00;0;0;1659;10;0;0;2079,92;1723;8;206;689,12;86,14;259,99
1;01/01/2011 0:00;0;0;1659;10;0;0;2079,92;1724;8;215;689,12;86,14;259,99
1;01/01/2011 0:00;2,998;4;2488;2;0;0;1196,202;1725;80;85;611,2;7,64;14,99
1;01/01/2011 0:00;1,499;2;2489;2;0;0;1197,701;1726;80;70;611,2;7,64;14,99
1;01/01/2011 0:00;2,2485;3;2489;2;0;0;1196,9515;1727;80;102;611,2;7,64;14,99
1;01/01/2011 0:00;0;0;2490;2;0;0;1199,2;1728;80;70;611,2;7,64;14,99
1;01/01/2011 0:00;2,998;4;2490;2;0;0;1196,202;1729;80;103;611,2;7,64;14,99
1;01/01/2011 0:00;1,2495;1;2491;2;0;0;1997,9505;1730;80;16;1019,2;12,74;24,99
1;01/01/2011 0:00;4,998;1;2491;10;0;0;1994,202;1731;80;245;1019,2;12,74;24,99
1;01/01/2011 0:00;0;0;2493;2;0;0;1999,2;1732;80;40;1019,2;12,74;24,99
1;01/01/2011 0:00;4,998;4;2493;2;0;0;1994,202;1733;80;141;1019,2;12,74;24,99
1;01/01/2011 0:00;19,992;4;2493;10;0;0;1979,208;1734;80;243;1019,2;12,74;24,99
1;01/01/2011 0:00;0,711;3;2507;2;0;0;378,489;1735;80;155;193,6;2,42;4,74
1;01/01/2011 0:00;1,896;2;2507;10;0;0;377,304;1736;80;221;193,6;2,42;4,74
1;01/01/2011 0:00;0,474;2;2508;2;0;0;757,926;1737;160;15;387,2;2,42;4,74
1;01/01/2011 0:00;0,474;2;2508;2;0;0;378,726;1738;80;67;193,6;2,42;4,74
1;01/01/2011 0:00;2,844;3;2508;10;0;0;376,356;1739;80;208;193,6;2,42;4,74
1;01/01/2011 0:00;0,5025;3;2515;2;0;0;267,4975;1740;80;41;136,8;1,71;3,35
1;01/01/2011 0:00;0,5025;3;2515;2;0;0;267,4975;1741;80;186;136,8;1,71;3,35
1;01/01/2011 0:00;0;0;2517;2;3,35;1;268;1742;80;125;136,8;1,71;3,35
1;01/01/2011 0:00;1,005;2;2517;5;0;0;400,995;1743;120;257;205,2;1,71;3,35
1;01/01/2011 0:00;0,5025;1;2517;5;0;0;401,4975;1744;120;300;205,2;1,71;3,35
1;02/01/2011 0:00;0;0;1;2;0;0;51,96;1745;4;57;26,48;6,62;12,99
1;02/01/2011 0:00;0,6495;1;1;2;0;0;51,3105;1746;4;79;26,48;6,62;12,99
1;02/01/2011 0:00;2,598;4;1;2;0;0;49,362;1747;4;127;26,48;6,62;12,99
1;02/01/2011 0:00;0,6495;1;1;2;0;0;51,3105;1748;4;148;26,48;6,62;12,99
1;02/01/2011 0:00;0;0;2;5;0;0;77,94;1749;6;270;39,72;6,62;12,99
1;02/01/2011 0:00;1,452;2;3;2;0;0;56,628;1750;4;192;29,6;7,4;14,52
1;02/01/2011 0:00;1,0785;1;4;2;0;0;85,2015;1751;4;17;44;11;21,57
1;02/01/2011 0:00;0;0;4;2;0;0;86,28;1752;4;54;44;11;21,57
1;02/01/2011 0:00;2,157;2;5;2;0;0;84,123;1753;4;148;44;11;21,57
1;02/01/2011 0:00;4,314;4;5;2;0;0;81,966;1754;4;154;44;11;21,57
1;02/01/2011 0:00;0;0;5;10;0;0;86,28;1755;4;233;44;11;21,57
1;02/01/2011 0:00;3,2355;3;6;2;0;0;83,0445;1756;4;159;44;11;21,57
1;02/01/2011 0:00;2,157;2;7;2;21,57;1;84,123;1757;4;75;44;11;21,57
1;02/01/2011 0:00;12,942;3;7;10;0;0;73,338;1758;4;221;44;11;21,57
1;02/01/2011 0:00;4,314;1;7;10;0;0;81,966;1759;4;303;44;11;21,57
1;02/01/2011 0:00;0;0;37;5;0;0;3889,99;1760;13;275;1288,82;99,14;299,23
1;02/01/2011 0:00;29,923;2;38;2;0;0;2663,147;1761;9;77;892,26;99,14;299,23
1;02/01/2011 0:00;119,692;2;38;10;0;0;2274,148;1762;8;243;793,12;99,14;299,23
1;02/01/2011 0:00;29,923;2;39;2;0;0;2663,147;1763;9;98;892,26;99,14;299,23
1;02/01/2011 0:00;0;0;39;10;0;0;2393,84;1764;8;221;793,12;99,14;299,23
1;02/01/2011 0:00;44,8845;3;40;2;0;0;2648,1855;1765;9;16;892,26;99,14;299,23
1;02/01/2011 0:00;59,846;4;40;2;0;0;2633,224;1766;9;137;892,26;99,14;299,23
1;02/01/2011 0:00;134,6535;3;40;5;299,23;1;3755,3365;1767;13;254;1189,68;99,14;299,23
1;02/01/2011 0:00;14,995;2;46;2;149,95;1;584,805;1768;4;78;305,8;76,45;149,95
1;02/01/2011 0:00;0;0;46;2;0;0;599,8;1769;4;148;305,8;76,45;149,95
1;02/01/2011 0:00;7,4975;1;46;2;0;0;592,3025;1770;4;180;305,8;76,45;149,95
1;02/01/2011 0:00;29,99;1;46;10;0;0;569,81;1771;4;232;305,8;76,45;149,95
1;02/01/2011 0:00;179,94;6;47;10;0;0;1019,66;1772;8;204;611,6;76,45;149,95
1;02/01/2011 0:00;1,2845;1;66;2;0;0;101,4755;1773;4;48;52,4;13,1;25,69
1;02/01/2011 0:00;1,2845;1;66;2;0;0;101,4755;1774;4;89;52,4;13,1;25,69
1;02/01/2011 0:00;0;0;66;2;0;0;102,76;1775;4;187;52,4;13,1;25,69
1;02/01/2011 0:00;3,8535;3;67;2;25,69;1;201,6665;1776;8;102;104,8;13,1;25,69
1;02/01/2011 0:00;0;0;67;2;0;0;102,76;1777;4;287;52,4;13,1;25,69
1;02/01/2011 0:00;7,707;2;67;5;0;0;146,433;1778;6;254;78,6;13,1;25,69
1;02/01/2011 0:00;0;0;68;2;0;0;102,76;1779;4;34;52,4;13,1;25,69
1;02/01/2011 0:00;1,2845;1;68;2;0;0;101,4755;1780;4;48;52,4;13,1;25,69
1;02/01/2011 0:00;0;0;68;2;0;0;102,76;1781;4;79;52,4;13,1;25,69
